Season,TeamA,TeamB,Round
2002,3163,3328,6
2003,3130,3330,1
2003,3160,3140,1
2003,3208,3150,1
2003,3261,3402,1
2003,3278,3408,1
2003,3280,3264,1
2003,3307,3274,1
2003,3314,3122,1
2003,3345,3434,1
2003,3353,3443,1
2003,3390,3444,1
2003,3397,3106,1
2003,3435,3251,1
2003,3438,3228,1
2003,3439,3210,1
2003,3453,3449,1
2003,3116,3153,1
2003,3163,3131,1
2003,3181,3209,1
2003,3203,3328,1
2003,3243,3217,1
2003,3256,3337,1
2003,3323,3112,1
2003,3326,3451,1
2003,3336,3221,1
2003,3364,3462,1
2003,3376,3151,1
2003,3395,3277,1
2003,3400,3214,1
2003,3403,3283,1
2003,3428,3177,1
2003,3437,3384,1
2003,3130,3435,2
2003,3160,3314,2
2003,3208,3353,2
2003,3261,3453,2
2003,3278,3390,2
2003,3307,3280,2
2003,3345,3439,2
2003,3397,3438,2
2003,3163,3395,2
2003,3181,3428,2
2003,3256,3326,2
2003,3323,3243,2
2003,3336,3376,2
2003,3400,3116,2
2003,3403,3364,2
2003,3437,3203,2
2003,3181,3208,3
2003,3397,3336,3
2003,3403,3307,3
2003,3437,3160,3
2003,3163,3130,3
2003,3261,3256,3
2003,3345,3323,3
2003,3400,3278,3
2003,3181,3403,4
2003,3397,3437,4
2003,3163,3345,4
2003,3400,3261,4
2003,3163,3400,5
2003,3397,3181,5
2003,3163,3397,6
2004,3124,3258,1
2004,3130,3185,1
2004,3151,3353,1
2004,3177,3203,1
2004,3196,3307,1
2004,3208,3251,1
2004,3222,3453,1
2004,3256,3285,1
2004,3326,3452,1
2004,3328,3265,1
2004,3364,3160,1
2004,3390,3281,1
2004,3395,3396,1
2004,3397,3159,1
2004,3403,3263,1
2004,3435,3252,1
2004,3120,3301,1
2004,3163,3335,1
2004,3181,3322,1
2004,3243,3434,1
2004,3261,3122,1
2004,3266,3330,1
2004,3268,3274,1
2004,3277,3112,1
2004,3278,3417,1
2004,3292,3314,1
2004,3323,3283,1
2004,3336,3214,1
2004,3345,3384,1
2004,3400,3380,1
2004,3437,3279,1
2004,3439,3234,1
2004,3124,3196,2
2004,3130,3326,2
2004,3208,3395,2
2004,3256,3403,2
2004,3364,3222,2
2004,3390,3328,2
2004,3397,3177,2
2004,3435,3151,2
2004,3163,3120,2
2004,3181,3266,2
2004,3261,3268,2
2004,3278,3243,2
2004,3323,3292,2
2004,3336,3439,2
2004,3345,3437,2
2004,3400,3277,2
2004,3163,3364,3
2004,3208,3345,3
2004,3261,3400,3
2004,3336,3323,3
2004,3181,3256,3
2004,3278,3130,3
2004,3390,3435,3
2004,3397,3124,3
2004,3163,3336,4
2004,3261,3208,4
2004,3278,3181,4
2004,3397,3390,4
2004,3163,3278,5
2004,3397,3261,5
2004,3163,3397,6
2005,3113,3184,1
2005,3124,3229,1
2005,3208,3349,1
2005,3243,3132,1
2005,3277,3108,1
2005,3278,3384,1
2005,3292,3301,1
2005,3323,3364,1
2005,3332,3395,1
2005,3390,3365,1
2005,3400,3331,1
2005,3403,3426,1
2005,3425,3257,1
2005,3428,3235,1
2005,3435,3285,1
2005,3438,3330,1
2005,3112,3328,1
2005,3130,3222,1
2005,3163,3171,1
2005,3177,3439,1
2005,3181,3145,1
2005,3199,3350,1
2005,3203,3279,1
2005,3251,3336,1
2005,3261,3391,1
2005,3268,3453,1
2005,3314,3164,1
2005,3326,3221,1
2005,3345,3307,1
2005,3353,3216,1
2005,3396,3256,1
2005,3397,3441,1
2005,3113,3323,2
2005,3124,3332,2
2005,3208,3400,2
2005,3277,3425,2
2005,3278,3438,2
2005,3390,3428,2
2005,3403,3292,2
2005,3435,3243,2
2005,3163,3199,2
2005,3181,3130,2
2005,3251,3177,2
2005,3261,3112,2
2005,3314,3203,2
2005,3326,3268,2
2005,3353,3396,2
2005,3397,3345,2
2005,3124,3278,3
2005,3181,3208,3
2005,3261,3251,3
2005,3314,3113,3
2005,3277,3435,3
2005,3353,3326,3
2005,3390,3163,3
2005,3397,3403,3
2005,3124,3314,4
2005,3261,3181,4
2005,3277,3390,4
2005,3397,3353,4
2005,3124,3261,5
2005,3277,3397,5
2005,3124,3277,6
2006,3113,3372,1
2006,3124,3319,1
2006,3140,3234,1
2006,3177,3251,1
2006,3199,3256,1
2006,3246,3151,1
2006,3261,3194,1
2006,3277,3454,1
2006,3307,3196,1
2006,3314,3415,1
2006,3328,3337,1
2006,3390,3369,1
2006,3409,3301,1
2006,3428,3292,1
2006,3435,3257,1
2006,3449,3278,1
2006,3130,3323,1
2006,3163,3164,1
2006,3181,3380,1
2006,3203,3330,1
2006,3208,3265,1
2006,3216,3396,1
2006,3268,3357,1
2006,3326,3324,1
2006,3345,3283,1
2006,3353,3171,1
2006,3385,3143,1
2006,3395,3401,1
2006,3397,3119,1
2006,3417,3132,1
2006,3425,3378,1
2006,3439,3281,1
2006,3124,3307,2
2006,3177,3409,2
2006,3261,3449,2
2006,3277,3246,2
2006,3314,3435,2
2006,3328,3140,2
2006,3390,3199,2
2006,3428,3113,2
2006,3130,3326,2
2006,3163,3439,2
2006,3181,3425,2
2006,3208,3216,2
2006,3268,3385,2
2006,3345,3417,2
2006,3353,3395,2
2006,3397,3203,2
2006,3261,3177,3
2006,3268,3124,3
2006,3390,3328,3
2006,3428,3130,3
2006,3163,3208,3
2006,3181,3277,3
2006,3314,3345,3
2006,3397,3353,3
2006,3261,3390,4
2006,3268,3428,4
2006,3181,3163,4
2006,3314,3397,4
2006,3181,3261,5
2006,3268,3314,5
2006,3268,3181,6
2007,3113,3415,1
2007,3199,3330,1
2007,3203,3129,1
2007,3208,3125,1
2007,3210,3177,1
2007,3235,3449,1
2007,3257,3140,1
2007,3261,3421,1
2007,3265,3326,1
2007,3266,3418,1
2007,3292,3211,1
2007,3328,3369,1
2007,3345,3331,1
2007,3390,3226,1
2007,3401,3426,1
2007,3452,3462,1
2007,3124,3151,1
2007,3132,3329,1
2007,3163,3420,1
2007,3181,3221,1
2007,3268,3217,1
2007,3277,3174,1
2007,3279,3395,1
2007,3301,3352,1
2007,3314,3341,1
2007,3323,3143,1
2007,3338,3241,1
2007,3353,3187,1
2007,3396,3304,1
2007,3397,3179,1
2007,3435,3175,1
2007,3453,3307,1
2007,3113,3257,2
2007,3199,3390,2
2007,3203,3401,2
2007,3208,3235,2
2007,3261,3452,2
2007,3265,3292,2
2007,3328,3266,2
2007,3345,3210,2
2007,3132,3435,2
2007,3163,3453,2
2007,3181,3396,2
2007,3279,3268,2
2007,3301,3124,2
2007,3314,3323,2
2007,3353,3277,2
2007,3397,3338,2
2007,3113,3132,3
2007,3163,3301,3
2007,3261,3199,3
2007,3353,3181,3
2007,3279,3328,3
2007,3314,3203,3
2007,3345,3208,3
2007,3397,3265,3
2007,3261,3163,4
2007,3353,3113,4
2007,3314,3345,4
2007,3397,3279,4
2007,3353,3261,5
2007,3397,3314,5
2007,3397,3353,6
2008,3124,3201,1
2008,3143,3360,1
2008,3199,3326,1
2008,3203,3120,1
2008,3216,3393,1
2008,3235,3210,1
2008,3261,3238,1
2008,3265,3177,1
2008,3329,3190,1
2008,3338,3461,1
2008,3353,3352,1
2008,3390,3156,1
2008,3401,3427,1
2008,3431,3443,1
2008,3435,3285,1
2008,3452,3307,1
2008,3113,3396,1
2008,3163,3165,1
2008,3181,3293,1
2008,3208,3234,1
2008,3243,3151,1
2008,3257,3275,1
2008,3268,3164,1
2008,3304,3462,1
2008,3314,3137,1
2008,3323,3374,1
2008,3328,3229,1
2008,3330,3251,1
2008,3345,3428,1
2008,3397,3331,1
2008,3400,3278,1
2008,3438,3364,1
2008,3203,3143,2
2008,3261,3265,2
2008,3329,3199,2
2008,3338,3124,2
2008,3353,3235,2
2008,3390,3431,2
2008,3401,3216,2
2008,3435,3452,2
2008,3163,3400,2
2008,3181,3113,2
2008,3257,3243,2
2008,3268,3304,2
2008,3314,3208,2
2008,3323,3328,2
2008,3330,3438,2
2008,3397,3345,2
2008,3261,3329,3
2008,3268,3435,3
2008,3314,3257,3
2008,3390,3338,3
2008,3163,3330,3
2008,3353,3203,3
2008,3397,3323,3
2008,3401,3181,3
2008,3261,3314,4
2008,3390,3268,4
2008,3163,3353,4
2008,3397,3401,4
2008,3390,3163,5
2008,3397,3261,5
2008,3397,3390,6
2009,3113,3208,1
2009,3120,3250,1
2009,3143,3201,1
2009,3199,3299,1
2009,3211,3462,1
2009,3243,3180,1
2009,3280,3400,1
2009,3314,3416,1
2009,3326,3357,1
2009,3338,3285,1
2009,3345,3150,1
2009,3353,3433,1
2009,3361,3177,1
2009,3390,3364,1
2009,3435,3441,1
2009,3438,3265,1
2009,3123,3397,1
2009,3124,3427,1
2009,3163,3436,1
2009,3181,3122,1
2009,3196,3396,1
2009,3210,3234,1
2009,3235,3190,1
2009,3257,3251,1
2009,3261,3453,1
2009,3268,3171,1
2009,3277,3292,1
2009,3278,3323,1
2009,3328,3341,1
2009,3355,3395,1
2009,3401,3191,1
2009,3428,3437,1
2009,3113,3199,2
2009,3143,3438,2
2009,3326,3280,2
2009,3338,3211,2
2009,3345,3314,2
2009,3353,3120,2
2009,3390,3361,2
2009,3435,3243,2
2009,3124,3355,2
2009,3163,3196,2
2009,3235,3123,2
2009,3257,3261,2
2009,3268,3428,2
2009,3277,3181,2
2009,3328,3210,2
2009,3401,3278,2
2009,3235,3277,3
2009,3257,3124,3
2009,3268,3435,3
2009,3390,3326,3
2009,3113,3401,3
2009,3163,3143,3
2009,3328,3338,3
2009,3345,3353,3
2009,3257,3268,4
2009,3390,3235,4
2009,3163,3113,4
2009,3328,3345,4
2009,3163,3390,5
2009,3257,3328,5
2009,3163,3257,6
2010,3124,3201,1
2010,3173,3395,1
2010,3181,3214,1
2010,3199,3256,1
2010,3207,3265,1
2010,3208,3408,1
2010,3211,3314,1
2010,3234,3353,1
2010,3246,3251,1
2010,3261,3216,1
2010,3277,3132,1
2010,3329,3151,1
2010,3385,3343,1
2010,3390,3415,1
2010,3397,3122,1
2010,3401,3340,1
2010,3114,3210,1
2010,3163,3380,1
2010,3235,3250,1
2010,3280,3292,1
2010,3304,3320,1
2010,3323,3156,1
2010,3326,3384,1
2010,3328,3355,1
2010,3361,3400,1
2010,3396,3241,1
2010,3417,3301,1
2010,3435,3177,1
2010,3436,3458,1
2010,3452,3249,1
2010,3453,3438,1
2010,3462,3190,1
2010,3124,3207,2
2010,3181,3261,2
2010,3199,3385,2
2010,3208,3329,2
2010,3211,3401,2
2010,3246,3277,2
2010,3390,3234,2
2010,3397,3173,2
2010,3163,3396,2
2010,3235,3453,2
2010,3280,3326,2
2010,3304,3417,2
2010,3323,3436,2
2010,3328,3114,2
2010,3361,3452,2
2010,3462,3435,2
2010,3124,3397,3
2010,3181,3361,3
2010,3390,3208,3
2010,3462,3211,3
2010,3163,3235,3
2010,3199,3280,3
2010,3246,3304,3
2010,3328,3323,3
2010,3124,3181,4
2010,3390,3462,4
2010,3163,3199,4
2010,3328,3246,4
2010,3163,3124,5
2010,3390,3328,5
2010,3163,3390,6
2011,3177,3298,1
2011,3181,3404,1
2011,3210,3132,1
2011,3211,3234,1
2011,3246,3214,1
2011,3265,3235,1
2011,3266,3400,1
2011,3314,3201,1
2011,3323,3428,1
2011,3326,3416,1
2011,3336,3173,1
2011,3385,3403,1
2011,3390,3413,1
2011,3396,3113,1
2011,3397,3391,1
2011,3417,3285,1
2011,3124,3341,1
2011,3163,3216,1
2011,3199,3359,1
2011,3207,3343,1
2011,3208,3292,1
2011,3257,3435,1
2011,3268,3384,1
2011,3274,3205,1
2011,3277,3320,1
2011,3328,3241,1
2011,3345,3243,1
2011,3353,3256,1
2011,3401,3270,1
2011,3452,3222,1
2011,3453,3114,1
2011,3462,3355,1
2011,3177,3336,2
2011,3181,3265,2
2011,3211,3417,2
2011,3314,3246,2
2011,3323,3396,2
2011,3326,3210,2
2011,3390,3385,2
2011,3397,3266,2
2011,3124,3452,2
2011,3163,3345,2
2011,3207,3268,2
2011,3208,3199,2
2011,3257,3462,2
2011,3328,3274,2
2011,3401,3353,2
2011,3453,3277,2
2011,3211,3257,3
2011,3323,3328,3
2011,3390,3314,3
2011,3397,3326,3
2011,3124,3453,3
2011,3163,3207,3
2011,3181,3177,3
2011,3401,3208,3
2011,3323,3397,4
2011,3390,3211,4
2011,3163,3181,4
2011,3401,3124,4
2011,3323,3163,5
2011,3401,3390,5
2011,3401,3323,6
2012,3116,3173,1
2012,3163,3341,1
2012,3177,3140,1
2012,3211,3353,1
2012,3243,3343,1
2012,3246,3270,1
2012,3257,3277,1
2012,3268,3298,1
2012,3274,3226,1
2012,3345,3355,1
2012,3376,3185,1
2012,3390,3214,1
2012,3397,3404,1
2012,3401,3107,1
2012,3452,3400,1
2012,3453,3235,1
2012,3124,3364,1
2012,3143,3234,1
2012,3174,3114,1
2012,3181,3359,1
2012,3196,3326,1
2012,3207,3201,1
2012,3210,3357,1
2012,3242,3304,1
2012,3261,3361,1
2012,3265,3208,1
2012,3323,3251,1
2012,3328,3276,1
2012,3336,3431,1
2012,3382,3195,1
2012,3385,3166,1
2012,3435,3292,1
2012,3163,3243,2
2012,3211,3274,2
2012,3246,3453,2
2012,3268,3257,2
2012,3376,3345,2
2012,3390,3452,2
2012,3397,3177,2
2012,3401,3116,2
2012,3124,3196,2
2012,3181,3435,2
2012,3210,3207,2
2012,3242,3174,2
2012,3323,3143,2
2012,3336,3261,2
2012,3382,3265,2
2012,3385,3328,2
2012,3124,3210,3
2012,3181,3385,3
2012,3390,3376,3
2012,3397,3242,3
2012,3163,3336,3
2012,3246,3211,3
2012,3268,3401,3
2012,3323,3382,3
2012,3124,3397,4
2012,3390,3181,4
2012,3163,3246,4
2012,3323,3268,4
2012,3124,3390,5
2012,3323,3163,5
2012,3124,3323,6
2013,3143,3201,1
2013,3163,3225,1
2013,3166,3393,1
2013,3208,3285,1
2013,3235,3211,1
2013,3242,3160,1
2013,3268,3346,1
2013,3277,3265,1
2013,3304,3151,1
2013,3328,3141,1
2013,3376,3355,1
2013,3378,3403,1
2013,3397,3331,1
2013,3401,3455,1
2013,3417,3391,1
2013,3435,3386,1
2013,3124,3341,1
2013,3173,3385,1
2013,3174,3452,1
2013,3181,3214,1
2013,3199,3343,1
2013,3234,3274,1
2013,3246,3298,1
2013,3257,3292,1
2013,3261,3453,1
2013,3276,3437,1
2013,3314,3107,1
2013,3323,3404,1
2013,3329,3177,1
2013,3336,3142,1
2013,3345,3251,1
2013,3390,3409,1
2013,3143,3378,2
2013,3163,3435,2
2013,3208,3235,2
2013,3242,3376,2
2013,3268,3277,2
2013,3304,3401,2
2013,3328,3417,2
2013,3397,3166,2
2013,3124,3199,2
2013,3174,3314,2
2013,3181,3329,2
2013,3246,3173,2
2013,3257,3345,2
2013,3261,3336,2
2013,3323,3234,2
2013,3390,3276,2
2013,3143,3261,3
2013,3163,3268,3
2013,3208,3390,3
2013,3246,3174,3
2013,3181,3304,3
2013,3257,3124,3
2013,3323,3242,3
2013,3397,3328,3
2013,3143,3208,4
2013,3163,3246,4
2013,3257,3397,4
2013,3323,3181,4
2013,3163,3323,5
2013,3257,3143,5
2013,3163,3257,6
2014,3113,3435,1
2014,3124,3443,1
2014,3140,3301,1
2014,3143,3200,1
2014,3177,3328,1
2014,3181,3457,1
2014,3199,3235,1
2014,3246,3460,1
2014,3304,3201,1
2014,3323,3352,1
2014,3329,3195,1
2014,3345,3103,1
2014,3385,3425,1
2014,3390,3377,1
2014,3393,3151,1
2014,3397,3322,1
2014,3163,3341,1
2014,3196,3173,1
2014,3234,3265,1
2014,3241,3211,1
2014,3257,3225,1
2014,3261,3210,1
2014,3268,3119,1
2014,3277,3214,1
2014,3314,3404,1
2014,3333,3292,1
2014,3336,3455,1
2014,3376,3169,1
2014,3386,3208,1
2014,3400,3335,1
2014,3401,3315,1
2014,3452,3107,1
2014,3124,3143,2
2014,3140,3304,2
2014,3177,3181,2
2014,3246,3393,2
2014,3323,3113,2
2014,3329,3345,2
2014,3390,3199,2
2014,3397,3385,2
2014,3163,3386,2
2014,3257,3234,2
2014,3261,3452,2
2014,3268,3400,2
2014,3314,3277,2
2014,3336,3196,2
2014,3376,3333,2
2014,3401,3241,2
2014,3124,3246,3
2014,3163,3140,3
2014,3323,3329,3
2014,3401,3177,3
2014,3257,3261,3
2014,3268,3397,3
2014,3314,3376,3
2014,3390,3336,3
2014,3163,3401,4
2014,3323,3124,4
2014,3268,3257,4
2014,3390,3314,4
2014,3163,3390,5
2014,3323,3268,5
2014,3163,3323,6
2015,3116,3321,1
2015,3124,3322,1
2015,3143,3455,1
2015,3173,3235,1
2015,3177,3278,1
2015,3181,3107,1
2015,3211,3203,1
2015,3234,3110,1
2015,3246,3398,1
2015,3274,3449,1
2015,3280,3408,1
2015,3323,3285,1
2015,3333,3355,1
2015,3376,3366,1
2015,3393,3304,1
2015,3400,3443,1
2015,3113,3325,1
2015,3114,3401,1
2015,3163,3383,1
2015,3195,3329,1
2015,3199,3106,1
2015,3257,3140,1
2015,3268,3308,1
2015,3314,3251,1
2015,3326,3241,1
2015,3328,3346,1
2015,3338,3151,1
2015,3343,3453,1
2015,3353,3371,1
2015,3378,3261,1
2015,3390,3169,1
2015,3397,3129,1
2015,3124,3116,2
2015,3173,3246,2
2015,3181,3280,2
2015,3211,3333,2
2015,3234,3274,2
2015,3323,3177,2
2015,3376,3393,2
2015,3400,3143,2
2015,3113,3114,2
2015,3163,3353,2
2015,3199,3195,2
2015,3257,3378,2
2015,3268,3343,2
2015,3314,3326,2
2015,3390,3328,2
2015,3397,3338,2
2015,3124,3234,3
2015,3199,3113,3
2015,3323,3390,3
2015,3376,3314,3
2015,3163,3400,3
2015,3173,3257,3
2015,3268,3181,3
2015,3397,3211,3
2015,3323,3124,4
2015,3376,3199,4
2015,3163,3173,4
2015,3268,3397,4
2015,3163,3268,5
2015,3323,3376,5
2015,3163,3323,6
2016,3107,3196,1
2016,3113,3308,1
2016,3120,3385,1
2016,3124,3225,1
2016,3177,3241,1
2016,3243,3203,1
2016,3257,3146,1
2016,3277,3125,1
2016,3280,3151,1
2016,3326,3138,1
2016,3333,3407,1
2016,3376,3239,1
2016,3382,3329,1
2016,3393,3119,1
2016,3397,3453,1
2016,3452,3343,1
2016,3163,3352,1
2016,3182,3371,1
2016,3199,3292,1
2016,3231,3208,1
2016,3246,3421,1
2016,3268,3233,1
2016,3281,3140,1
2016,3323,3299,1
2016,3328,3345,1
2016,3355,3274,1
2016,3378,3161,1
2016,3390,3362,1
2016,3400,3106,1
2016,3401,3283,1
2016,3417,3218,1
2016,3449,3335,1
2016,3124,3120,2
2016,3177,3257,2
2016,3280,3277,2
2016,3326,3452,2
2016,3333,3382,2
2016,3376,3243,2
2016,3393,3107,2
2016,3397,3113,2
2016,3163,3182,2
2016,3199,3401,2
2016,3246,3328,2
2016,3323,3231,2
2016,3390,3355,2
2016,3400,3281,2
2016,3417,3378,2
2016,3449,3268,2
2016,3390,3323,3
2016,3393,3376,3
2016,3397,3326,3
2016,3449,3246,3
2016,3124,3199,3
2016,3163,3280,3
2016,3333,3177,3
2016,3400,3417,3
2016,3393,3397,4
2016,3449,3390,4
2016,3163,3400,4
2016,3333,3124,4
2016,3163,3333,5
2016,3393,3449,5
2016,3163,3393,6
2017,3113,3277,1
2017,3166,3405,1
2017,3177,3320,1
2017,3199,3442,1
2017,3246,3125,1
2017,3268,3137,1
2017,3280,3407,1
2017,3281,3378,1
2017,3301,3120,1
2017,3323,3352,1
2017,3326,3443,1
2017,3333,3253,1
2017,3345,3453,1
2017,3376,3421,1
2017,3400,3146,1
2017,3452,3189,1
2017,3124,3411,1
2017,3143,3261,1
2017,3163,3107,1
2017,3181,3214,1
2017,3243,3179,1
2017,3257,3151,1
2017,3274,3195,1
2017,3328,3211,1
2017,3332,3396,1
2017,3346,3266,1
2017,3390,3308,1
2017,3393,3235,1
2017,3397,3173,1
2017,3401,3335,1
2017,3417,3129,1
2017,3449,3286,1
2017,3199,3281,2
2017,3268,3452,2
2017,3280,3177,2
2017,3323,3345,2
2017,3326,3246,2
2017,3333,3166,2
2017,3376,3113,2
2017,3400,3301,2
2017,3124,3143,2
2017,3163,3393,2
2017,3257,3397,2
2017,3332,3181,2
2017,3346,3274,2
2017,3390,3243,2
2017,3417,3401,2
2017,3449,3328,2
2017,3124,3257,3
2017,3280,3449,3
2017,3323,3326,3
2017,3390,3400,3
2017,3163,3417,3
2017,3199,3333,3
2017,3332,3268,3
2017,3376,3346,3
2017,3280,3124,4
2017,3390,3323,4
2017,3163,3332,4
2017,3376,3199,4
2017,3280,3163,5
2017,3376,3390,5
2017,3376,3280,6
2018,3124,3212,1
2018,3177,3328,1
2018,3257,3129,1
2018,3266,3173,1
2018,3268,3343,1
2018,3276,3294,1
2018,3278,3453,1
2018,3301,3189,1
2018,3323,3169,1
2018,3332,3370,1
2018,3333,3443,1
2018,3376,3299,1
2018,3397,3251,1
2018,3401,3179,1
2018,3437,3355,1
2018,3438,3143,1
2018,3113,3304,1
2018,3138,3378,1
2018,3141,3261,1
2018,3163,3384,1
2018,3166,3234,1
2018,3181,3125,1
2018,3195,3281,1
2018,3199,3114,1
2018,3208,3273,1
2018,3280,3311,1
2018,3326,3203,1
2018,3329,3393,1
2018,3346,3274,1
2018,3390,3211,1
2018,3400,3263,1
2018,3417,3110,1
2018,3124,3276,2
2018,3257,3266,2
2018,3301,3268,2
2018,3323,3437,2
2018,3332,3278,2
2018,3333,3397,2
2018,3376,3438,2
2018,3401,3177,2
2018,3138,3199,2
2018,3141,3326,2
2018,3163,3346,2
2018,3181,3208,2
2018,3280,3329,2
2018,3390,3195,2
2018,3400,3113,2
2018,3417,3166,2
2018,3257,3390,3
2018,3280,3301,3
2018,3333,3124,3
2018,3417,3400,3
2018,3163,3181,3
2018,3323,3401,3
2018,3332,3141,3
2018,3376,3138,3
2018,3257,3333,4
2018,3280,3417,4
2018,3163,3376,4
2018,3323,3332,4
2018,3280,3257,5
2018,3323,3163,5
2018,3323,3280,6
2019,3113,3416,1
2019,3138,3353,1
2019,3155,3377,1
2019,3163,3406,1
2019,3199,3137,1
2019,3231,3400,1
2019,3234,3273,1
2019,3257,3352,1
2019,3266,3349,1
2019,3274,3195,1
2019,3276,3243,1
2019,3280,3380,1
2019,3281,3179,1
2019,3332,3340,1
2019,3376,3125,1
2019,3401,3460,1
2019,3124,3101,1
2019,3140,3120,1
2019,3143,3314,1
2019,3211,3114,1
2019,3235,3308,1
2019,3246,3343,1
2019,3268,3347,1
2019,3277,3141,1
2019,3283,3177,1
2019,3301,3263,1
2019,3323,3126,1
2019,3333,3129,1
2019,3355,3346,1
2019,3390,3413,1
2019,3393,3200,1
2019,3417,3397,1
2019,3113,3274,2
2019,3163,3138,2
2019,3234,3281,2
2019,3257,3276,2
2019,3280,3155,2
2019,3332,3231,2
2019,3376,3199,2
2019,3401,3266,2
2019,3124,3143,2
2019,3283,3235,2
2019,3301,3246,2
2019,3323,3277,2
2019,3333,3211,2
2019,3355,3393,2
2019,3390,3140,2
2019,3417,3268,2
2019,3163,3417,3
2019,3257,3333,3
2019,3280,3113,3
2019,3332,3355,3
2019,3124,3376,3
2019,3234,3301,3
2019,3323,3401,3
2019,3390,3283,3
2019,3163,3257,4
2019,3332,3280,4
2019,3124,3234,4
2019,3323,3390,4
2019,3124,3332,5
2019,3323,3163,5
2019,3124,3323,6
2021,3124,3238,1
2021,3163,3219,1
2021,3210,3372,1
2021,3234,3141,1
2021,3246,3226,1
2021,3276,3195,1
2021,3301,3299,1
2021,3329,3448,1
2021,3333,3199,1
2021,3376,3273,1
2021,3378,3450,1
2021,3390,3430,1
2021,3393,3355,1
2021,3397,3292,1
2021,3439,3266,1
2021,3452,3250,1
2021,3104,3314,1
2021,3112,3392,1
2021,3125,3211,1
2021,3140,3353,1
2021,3208,3180,1
2021,3231,3433,1
2021,3235,3277,1
2021,3257,3265,1
2021,3268,3291,1
2021,3283,3413,1
2021,3321,3416,1
2021,3332,3377,1
2021,3400,3133,1
2021,3401,3407,1
2021,3417,3461,1
2021,3460,3116,1
2021,3124,3439,2
2021,3163,3393,2
2021,3210,3452,2
2021,3234,3246,2
2021,3276,3397,2
2021,3301,3378,2
2021,3376,3333,2
2021,3390,3329,2
2021,3112,3140,2
2021,3231,3125,2
2021,3257,3321,2
2021,3268,3104,2
2021,3283,3460,2
2021,3332,3208,2
2021,3400,3417,2
2021,3401,3235,2
2021,3112,3401,3
2021,3124,3276,3
2021,3163,3234,3
2021,3231,3301,3
2021,3257,3332,3
2021,3376,3210,3
2021,3390,3283,3
2021,3400,3268,3
2021,3112,3231,4
2021,3163,3124,4
2021,3376,3400,4
2021,3390,3257,4
2021,3112,3163,5
2021,3390,3376,5
2021,3390,3112,6
2022,3173,3177,0
2022,3224,3230,0
2022,3255,3291,0
2022,3283,3199,0
2022,3124,3218,1
2022,3166,3160,1
2022,3195,3439,1
2022,3208,3173,1
2022,3211,3304,1
2022,3234,3229,1
2022,3235,3426,1
2022,3242,3210,1
2022,3257,3107,1
2022,3268,3174,1
2022,3274,3378,1
2022,3376,3224,1
2022,3377,3279,1
2022,3390,3286,1
2022,3400,3193,1
2022,3428,3116,1
2022,3112,3424,1
2022,3125,3332,1
2022,3163,3273,1
2022,3231,3150,1
2022,3243,3450,1
2022,3261,3238,1
2022,3276,3110,1
2022,3301,3255,1
2022,3314,3372,1
2022,3323,3269,1
2022,3326,3283,1
2022,3328,3237,1
2022,3343,3246,1
2022,3397,3138,1
2022,3416,3196,1
2022,3437,3140,1
2022,3166,3234,2
2022,3235,3208,2
2022,3257,3211,2
2022,3268,3195,2
2022,3376,3274,2
2022,3377,3124,2
2022,3390,3242,2
2022,3400,3428,2
2022,3163,3416,2
2022,3231,3343,2
2022,3276,3437,2
2022,3301,3243,2
2022,3314,3112,2
2022,3323,3328,2
2022,3326,3261,2
2022,3397,3125,2
2022,3166,3235,3
2022,3376,3314,3
2022,3390,3268,3
2022,3400,3326,3
2022,3163,3231,3
2022,3257,3397,3
2022,3276,3377,3
2022,3301,3323,3
2022,3376,3166,4
2022,3390,3400,4
2022,3163,3301,4
2022,3257,3276,4
2022,3163,3390,5
2022,3376,3257,5
2022,3376,3163,6
1998,3422,3104,1
1998,3365,3112,1
1998,3193,3163,1
1998,3266,3198,1
1998,3208,3203,1
1998,3269,3234,1
1998,3408,3242,1
1998,3263,3301,1
1998,3307,3304,1
1998,3224,3314,1
1998,3283,3323,1
1998,3384,3330,1
1998,3212,3403,1
1998,3276,3417,1
1998,3374,3438,1
1998,3272,3464,1
1998,3218,3116,1
1998,3274,3155,1
1998,3179,3161,1
1998,3292,3181,1
1998,3285,3196,1
1998,3390,3217,1
1998,3453,3228,1
1998,3245,3235,1
1998,3221,3256,1
1998,3428,3257,1
1998,3449,3345,1
1998,3332,3353,1
1998,3435,3364,1
1998,3251,3397,1
1998,3458,3439,1
1998,3372,3443,1
1998,3417,3104,2
1998,3438,3112,2
1998,3203,3163,2
1998,3234,3242,2
1998,3464,3301,2
1998,3198,3314,2
1998,3403,3323,2
1998,3304,3330,2
1998,3217,3116,2
1998,3257,3181,2
1998,3439,3196,2
1998,3364,3228,2
1998,3155,3256,2
1998,3161,3345,2
1998,3235,3353,2
1998,3443,3397,2
1998,3242,3116,3
1998,3112,3163,3
1998,3196,3181,3
1998,3104,3256,3
1998,3330,3301,3
1998,3228,3314,3
1998,3323,3345,3
1998,3353,3397,3
1998,3181,3116,4
1998,3345,3256,4
1998,3163,3301,4
1998,3314,3397,4
1998,3301,3256,5
1998,3116,3397,5
1998,3256,3397,6
1999,3212,3104,1
1999,3196,3112,1
1999,3197,3155,1
1999,3169,3161,1
1999,3384,3163,1
1999,3257,3228,1
